debtor_name,CreditScore,Gender,debtor_age,Tenure,arrear_amount,loan_amount,Efficient_HumanResources,debtor_occupation
5607,525,0,25,6,2,89566.64,0,2
3311,645,1,33,8,1,149913.84,0,3
4935,755,0,43,9,2,18066.69,0,0
3119,708,1,37,8,1,26912.34,0,0
2163,715,1,21,6,1,173511.72,0,1
1186,727,0,26,9,1,146785.44,0,2
2803,559,0,27,1,1,1050.33,0,1
3566,545,1,36,8,2,89587.34,1,2
3909,524,1,22,9,2,74405.34,0,2
3928,707,0,55,1,2,54409.48,0,2
6576,671,1,38,0,2,3647.57,0,4
3606,439,1,52,3,4,198874.52,1,1
6506,667,0,36,1,1,53412.54,0,0
760,831,1,32,9,1,194867.78,0,0
1928,545,0,33,7,1,150452.88,0,4
3376,604,0,35,7,1,57807.05,0,0
449,657,1,67,5,2,107534.32,0,2
104,487,0,36,1,1,194073.33,0,4
2297,750,0,52,6,1,126233.18,1,3
3845,694,0,37,8,2,182354.46,1,2
4422,711,0,35,2,1,120586.32,0,2
316,551,1,37,3,2,50578.4,0,0
1183,559,0,38,8,1,86575.46,0,1
6528,620,0,29,3,2,153392.28,0,0
2079,660,1,42,5,2,115509.59,0,2
1516,449,0,37,6,2,82176.48,0,4
6699,703,0,26,1,1,63717.49,0,3
5190,795,1,37,2,2,198745.94,0,4
1283,594,0,31,9,1,5719.11,0,3
4943,586,1,34,5,1,20058.61,0,2
5441,613,0,30,5,2,170638.98,0,2
5103,601,1,44,3,2,30607.11,0,3
5105,657,1,50,9,2,37171.46,0,0
2694,531,1,31,3,1,42589.33,0,1
1755,621,1,47,7,1,66799.28,0,0
1721,782,0,33,2,1,101866.39,0,1
3433,528,0,29,9,2,49284.0,0,3
6341,696,1,52,6,1,27445.4,1,0
697,586,0,35,7,2,70760.69,0,1
2307,626,0,26,8,3,104502.02,1,3
1175,498,1,73,2,2,165407.96,0,4
4728,691,0,33,1,1,113580.79,0,1
4852,568,0,47,7,2,45978.39,0,3
75,715,0,35,3,1,152012.36,0,4
2056,680,1,32,7,1,77349.92,0,2
3225,802,1,41,6,2,47322.05,0,3
6847,539,0,22,0,2,38772.65,0,3
4151,494,1,69,9,1,24489.44,0,0
3548,594,1,38,6,2,14466.08,0,1
3246,596,1,33,2,1,63142.12,0,3
1042,649,0,52,8,1,41858.43,0,0
1829,699,1,32,1,3,127443.82,1,0
6519,787,0,40,6,2,84151.98,0,4
6354,604,1,28,7,2,58595.64,0,4
3823,489,0,52,1,1,37240.11,1,2
2839,651,1,56,2,1,114522.68,1,1
1404,698,1,57,6,2,72549.27,1,2
2933,578,0,38,4,2,176712.59,1,4
1095,538,0,42,9,1,152855.96,0,2
2347,696,0,33,4,2,73371.65,0,0
6333,507,0,46,8,1,70323.68,0,2
2868,685,1,34,6,1,9663.28,0,4
5815,705,1,41,4,2,142514.66,0,0
1729,499,0,29,6,1,118623.94,0,0
6511,717,0,76,9,1,68400.14,0,4
5005,510,1,63,8,2,115291.86,0,3
1239,632,1,32,6,1,170382.99,0,1
533,668,0,39,0,1,112946.67,1,0
2539,744,1,32,4,1,79812.77,0,1
1905,663,1,42,7,1,19862.78,0,0
5348,638,0,37,7,2,158610.89,0,1
2510,688,0,54,9,1,191212.63,1,3
2049,588,1,46,8,1,61931.21,0,0
1009,631,1,33,7,1,58043.02,1,0
6871,687,1,35,8,2,22247.27,0,1
6444,599,1,44,10,1,31448.52,0,4
2852,718,1,28,6,2,146875.86,0,4
1763,730,1,27,5,2,116081.93,0,0
4278,533,0,39,2,1,73669.94,1,4
938,711,0,28,5,2,93959.96,0,4
6654,555,0,26,9,2,158918.03,0,3
5241,850,0,42,9,1,198193.75,0,3
6537,678,0,41,9,1,13160.03,0,4
795,576,1,32,7,2,4660.91,0,1
1122,835,1,20,4,1,180197.74,1,4
4090,592,1,42,1,2,63023.02,0,3
1178,774,1,36,7,1,118971.74,0,3
1709,620,0,29,1,2,154700.61,0,4
1715,519,1,39,4,1,97577.17,0,3
3496,734,0,37,0,1,48990.5,0,3
4967,763,1,31,7,2,140262.96,1,4
4421,733,1,51,10,1,130189.53,0,2
6573,650,0,43,6,2,16301.91,0,1
1647,538,0,33,5,2,126962.41,0,2
2963,577,0,46,1,1,158750.53,0,2
6375,792,1,30,8,2,199644.2,0,4
2549,686,0,41,10,1,144272.71,1,2
6409,589,1,29,2,2,98320.27,0,2
1214,530,1,25,9,1,64129.03,0,2
1137,778,0,29,7,1,181221.09,0,3
4224,616,1,31,7,2,163809.08,0,2
162,550,1,38,9,3,171457.06,1,3
2339,655,0,51,3,2,15801.02,0,3
5401,721,1,46,1,2,102950.79,0,4
1469,499,1,36,5,2,174918.46,0,1
3899,511,1,45,5,1,193160.25,1,1
2184,579,0,39,5,3,5831.0,1,1
1366,696,0,36,7,2,82298.59,0,3
2939,681,1,34,7,2,130686.59,0,4
2555,815,1,45,7,1,52885.23,1,0
5008,681,1,30,2,1,68985.99,0,4
3816,641,1,42,9,1,35367.19,0,1
293,591,0,56,9,1,196241.94,1,0
3277,565,1,59,9,1,170705.53,0,3
6766,487,1,37,6,2,126477.41,0,1
2827,729,1,39,4,1,159618.17,0,3
2045,505,0,45,9,3,195395.33,1,4
5834,580,0,35,1,1,168285.85,0,4
6785,642,1,40,1,1,138052.51,0,4
6301,850,0,41,3,2,71179.31,0,4
6489,616,1,39,2,2,55556.3,0,1
6956,526,0,43,3,2,31705.19,0,0
3268,523,1,35,8,1,186118.93,0,3
6880,663,1,35,9,2,195580.28,0,0
2715,840,1,30,8,1,54113.38,0,0
2046,570,1,42,0,2,127528.84,0,4
1219,676,0,26,1,1,60231.74,1,2
59,689,1,47,1,3,156878.42,1,2
4755,703,0,45,1,1,182784.11,1,4
1708,491,1,19,2,1,129690.5,0,3
5928,584,1,49,8,1,113860.81,0,2
4497,810,0,51,5,2,184524.74,0,4
5635,745,0,59,8,1,36124.98,0,0
5737,625,0,39,3,1,121316.07,0,0
4361,535,0,29,2,1,185630.76,0,2
3924,729,0,45,7,2,71133.12,0,4
4730,655,0,26,7,1,32020.42,0,1
4435,751,1,47,5,2,162760.96,0,0
3997,525,1,33,1,1,175178.56,0,0
4884,532,0,40,5,2,177099.71,0,2
6220,696,0,43,4,2,66406.37,0,3
5902,786,0,32,2,2,59559.81,0,2
1481,580,1,55,6,1,175750.21,0,4
4976,596,1,47,5,2,174311.3,0,2
2135,683,1,39,4,2,171716.81,0,0
6553,747,0,45,1,1,189362.39,1,4
5269,602,1,33,5,1,180716.1,1,3
1744,779,1,62,10,1,116977.89,0,3
1519,551,1,31,1,2,185105.44,0,2
6535,666,1,47,2,1,35046.97,1,1
3880,526,1,30,8,1,36251.0,0,0
2949,849,0,41,9,1,103174.5,0,0
2072,471,0,27,4,2,122642.09,0,1
6339,628,1,43,3,1,122937.57,0,0
926,674,1,43,8,2,8757.39,0,2
3182,797,1,32,10,1,125782.29,0,0
499,590,0,29,2,2,122487.73,0,0
5874,588,0,27,8,1,20066.38,0,0
1195,577,1,29,7,2,55473.15,0,3
6633,571,0,38,6,2,38962.94,0,3
2033,680,1,36,3,1,63795.8,0,3
3077,648,0,27,7,2,163060.43,0,3
4433,618,1,39,2,1,26578.69,0,2
932,648,1,41,5,1,5066.76,0,1
1645,759,0,39,6,2,140497.67,0,4
6870,585,1,40,7,2,146156.98,0,1
3404,774,0,42,3,1,199316.19,0,3
6916,697,0,48,2,2,103944.37,0,2
6802,605,1,39,10,2,138021.36,0,1
6726,676,1,20,1,1,68621.98,0,3
2227,678,0,22,4,1,28149.06,0,0
3956,495,0,45,3,3,135169.76,1,0
5147,787,0,85,10,2,116537.96,0,0
1543,770,1,36,2,1,105922.69,0,3
1676,817,1,45,9,1,88211.12,1,0
4263,659,1,43,1,2,26900.63,0,2
6358,693,1,21,1,2,3494.02,0,1
231,744,1,47,9,2,113163.17,0,1
6788,829,0,26,8,2,19324.5,0,0
6806,716,1,38,4,2,189678.7,0,1
1609,671,1,34,7,2,26387.71,0,1
1849,835,0,29,10,2,106276.55,0,3
3887,636,0,38,1,1,45015.38,0,3
246,649,1,29,2,1,173495.77,0,4
2401,621,1,27,1,1,52581.96,0,3
2754,658,0,31,3,1,146339.27,1,2
4202,784,1,48,7,2,182609.97,0,3
4320,783,0,37,1,1,197890.65,0,3
3480,615,1,32,4,2,6225.63,0,0
5837,791,0,44,5,2,123977.86,1,3
3302,762,1,53,1,1,170195.4,0,2
393,607,1,35,2,2,114190.3,0,4
5285,601,0,34,5,2,27022.57,0,3
3641,540,1,67,1,1,59457.0,0,1
6308,812,1,44,4,2,165038.41,0,3
2778,685,1,58,1,1,154181.41,0,3
6997,680,1,33,1,1,134960.98,0,3
4517,680,0,58,8,2,65708.5,0,1
2160,631,0,33,8,2,117374.22,0,4
6884,569,0,43,7,2,77703.19,0,1
5480,584,1,33,3,2,177651.38,0,4
2397,582,0,40,9,3,60954.45,0,0
5483,609,1,32,7,1,151924.9,0,2
4977,506,1,35,6,2,26318.73,0,3
39,503,1,42,8,1,147557.71,0,0
2385,503,0,28,5,2,125918.17,0,3
6486,806,1,31,10,1,190803.37,0,1
1376,653,0,31,7,1,11043.54,0,2
5069,666,1,43,7,2,119100.05,1,4
2698,674,1,32,2,2,140579.17,0,4
1390,798,1,32,7,2,37731.95,0,3
4586,740,0,30,8,1,1852.58,0,4
1641,531,0,32,0,2,172049.84,0,0
6978,614,0,44,6,1,133591.11,1,0
1937,556,1,35,10,2,192751.18,0,0
730,678,0,43,2,2,193828.27,0,0
297,587,1,33,6,1,55775.72,0,3
4003,527,0,36,6,2,102280.29,0,0
4712,757,0,34,1,2,44965.44,0,4
1658,468,1,28,3,2,170661.02,0,3
1403,693,1,29,2,1,197145.89,0,0
5340,483,0,44,5,1,192359.9,1,4
5378,466,1,40,4,1,141210.18,1,4
3206,770,0,30,8,2,100557.03,0,2
3500,734,0,54,3,1,130805.54,1,1
4862,716,0,22,8,2,92606.98,0,4
6650,439,1,36,2,2,123956.83,0,1
171,538,1,25,5,1,102758.43,0,4
2633,743,1,40,8,1,94876.65,0,3
3989,734,0,43,3,2,94811.85,1,4
925,656,1,37,2,2,67840.81,0,4
2382,666,0,31,2,1,4050.57,0,1
2858,627,1,41,5,1,134665.25,0,1
4775,480,0,25,3,2,181647.13,0,0
5054,792,1,19,7,1,33282.84,0,4
769,613,1,59,8,1,27965.0,1,1
4809,476,1,30,3,1,68343.53,0,3
6644,539,0,24,3,2,198161.07,0,1
5061,696,1,60,8,1,196858.4,0,2
2448,810,1,35,3,2,120511.03,0,4
6438,763,1,32,9,1,30886.35,0,4
72,640,0,29,3,2,2743.69,0,0
708,655,0,47,10,2,167778.62,0,4
1152,526,1,31,5,1,132404.64,0,3
5002,678,0,28,4,2,144423.17,1,1
2617,554,0,45,6,2,181204.5,0,3
3713,597,0,30,2,1,182726.22,1,3
5724,560,0,28,1,2,120880.72,0,2
5911,850,0,47,10,1,26812.89,1,2
1984,546,0,74,8,2,66732.63,1,4
3290,623,1,42,1,2,100834.22,0,3
6799,698,0,40,7,3,107815.31,1,4
5072,620,1,32,7,2,34665.79,0,2
6181,619,0,40,10,1,147093.84,1,4
5030,561,1,21,4,1,36942.35,0,3
3598,753,0,39,7,1,16460.77,0,2
5850,721,1,43,3,1,45610.63,0,1
5920,451,1,33,6,2,184954.11,0,3
3571,680,0,51,5,1,47795.43,1,3
1209,590,0,23,7,2,196789.9,0,1
379,634,1,27,3,1,173425.68,0,2
3170,676,1,29,4,1,36221.18,0,3
829,642,1,30,8,2,174738.2,0,3
4714,760,1,39,6,1,67131.3,1,4
5745,736,0,26,4,1,165692.03,0,4
34,656,1,43,7,1,194691.95,0,2
3393,776,1,33,8,1,129525.5,1,3
6651,832,0,34,6,2,146511.2,0,2
5569,631,1,37,9,2,51752.18,0,2
5885,795,0,56,5,1,35418.69,1,0
6048,648,0,39,3,2,57995.74,0,1
6192,615,1,39,4,1,108152.75,0,3
6510,682,0,27,1,1,166144.98,0,2
2846,694,1,34,5,1,101737.8,0,1
3558,694,1,37,10,1,33326.71,0,3
1420,607,1,44,0,2,81140.09,0,3
5502,664,1,48,10,1,140173.17,1,2
755,756,1,60,2,1,166513.49,1,0
3618,645,0,40,3,1,103232.6,0,3
3549,653,1,30,4,2,120736.04,0,1
1791,710,0,24,2,2,15832.43,1,2
5351,697,0,76,7,2,188772.45,0,2
3052,619,0,41,8,2,114323.66,0,2
1097,648,1,55,1,1,181534.04,0,0
3673,482,0,48,2,1,102640.52,1,4
4222,548,0,28,8,2,158585.17,1,4
4382,752,1,44,6,1,178722.24,0,2
3338,648,0,39,6,2,153955.38,1,4
2317,643,0,34,8,1,65374.86,0,0
3040,573,0,35,9,2,102986.15,0,4
1605,686,0,39,3,1,136643.84,0,2
5419,644,0,40,9,4,77063.63,1,4
4854,702,0,29,6,1,9633.01,0,4
6897,652,1,51,7,2,43496.36,0,4
5050,641,1,32,7,2,24267.28,0,0
1890,692,0,41,8,1,59354.24,1,1
2589,574,1,34,5,2,28269.86,0,3
3125,643,0,31,3,1,143162.34,0,3
1809,834,1,23,4,1,20199.3,0,4
4153,591,1,28,5,2,48606.92,0,1
5988,470,1,34,9,2,89013.67,0,3
5014,608,1,34,7,1,59890.29,0,2
103,649,0,37,8,1,106655.88,1,0
13,665,0,38,5,2,156439.56,0,2
3824,651,0,39,6,1,24176.44,0,2
5176,555,1,62,4,1,43507.1,1,4
4849,637,0,48,7,2,132005.85,1,3
6775,675,0,49,0,1,80496.71,1,0
1236,677,1,40,5,2,88947.56,0,4
2749,850,0,35,2,1,12639.67,1,2
2037,815,0,56,3,3,94248.16,1,3
2167,665,1,32,1,1,11865.76,0,2
1766,485,0,27,3,2,141449.86,0,4
5640,577,1,43,6,2,149457.81,0,3
5188,586,0,35,7,3,119814.25,1,2
1749,722,1,29,1,2,24924.92,0,0
5733,528,0,27,7,2,139481.53,0,4
6422,542,0,39,4,2,41268.65,0,0
4592,552,0,34,5,2,1351.41,0,0
6761,678,0,60,10,1,147489.76,1,2
2529,575,0,37,9,1,111175.09,0,1
1848,669,0,43,1,1,95963.14,0,0
2413,636,1,43,6,2,43128.95,0,3
652,667,1,55,9,1,137674.96,1,1
6396,652,0,45,9,1,153383.54,1,2
6803,637,0,36,10,2,96660.76,0,0
1053,516,0,45,8,1,115818.16,0,0
715,801,0,32,4,1,37898.5,0,2
3032,692,0,42,2,2,145222.93,0,1
5457,585,0,28,6,1,41219.09,0,2
51,590,1,32,5,2,59249.83,0,1
5949,554,1,66,8,2,116747.62,0,4
2924,659,0,49,1,1,116249.72,1,1
6321,690,0,26,3,1,61257.83,0,2
6826,697,1,29,0,1,141798.98,0,2
3625,610,1,36,4,2,102638.35,0,2
713,599,1,36,4,2,13210.56,0,0
3986,544,1,23,1,1,35550.97,0,1
1382,548,0,46,1,1,104469.06,1,0
5265,635,1,24,4,1,142935.83,0,3
6359,722,1,20,6,2,195486.28,0,3
5306,564,0,33,4,1,63170.0,0,1
4942,719,1,69,3,2,58320.06,0,1
2331,547,1,50,3,3,177747.03,1,2
1179,850,0,42,8,1,19632.64,1,1
5994,515,1,60,9,1,18424.24,1,1
4194,667,1,56,2,1,18897.78,0,1
3565,607,1,36,8,1,97879.02,0,3
4938,525,1,26,7,1,63197.88,0,3
2774,606,0,53,1,1,75860.01,0,3
6259,686,0,27,1,2,78622.46,0,1
1368,611,1,35,10,1,23598.23,1,4
3030,827,1,46,1,1,13460.27,0,0
2482,572,1,33,9,1,19998.31,0,4
1412,726,0,32,8,2,185075.63,0,1
1432,579,1,31,6,1,135815.38,0,1
1924,598,0,56,4,1,44251.33,0,2
5948,663,1,36,10,2,136349.55,0,2
372,505,0,37,10,2,52693.99,0,4
3242,576,1,30,7,2,93767.03,0,4
6244,555,0,24,2,2,197866.55,0,2
240,524,1,30,1,2,126812.85,0,4
2445,776,1,39,2,1,79503.05,0,2
1619,645,0,41,2,1,129936.53,1,1
4178,850,0,32,0,1,175094.62,0,2
5179,603,1,35,1,2,130379.5,0,1
3958,691,1,26,9,1,153228.0,0,3
5521,583,0,29,10,2,111285.85,0,3
3502,584,0,66,5,1,49553.38,1,1
5760,679,0,33,6,2,98015.85,0,0
6617,646,1,36,6,1,88481.32,0,1
2635,559,0,34,5,2,66879.27,0,4
1743,595,1,36,6,1,24802.77,0,2
5852,527,1,47,1,1,21312.16,1,3
4625,684,1,34,9,2,190263.78,0,4
6772,673,0,32,0,1,72873.33,0,2
2489,802,1,38,7,2,57764.65,0,1
5145,675,1,54,6,1,110273.84,1,1
1796,762,0,19,6,2,55500.17,0,3
248,580,1,50,0,1,57541.08,1,3
3570,621,0,31,8,1,90384.26,0,0
3235,411,0,36,10,1,120694.35,0,2
5286,815,1,24,7,1,178028.96,0,1
3716,631,0,32,2,2,180990.29,0,3
3898,514,0,45,3,1,155407.21,1,0
3677,638,1,57,6,1,33676.48,1,3
5921,791,1,25,7,1,89666.28,0,3
2394,516,1,35,5,1,127558.26,0,0
3360,734,1,37,3,1,77272.62,0,4
1586,611,1,58,8,2,107665.68,1,2
6658,850,1,43,0,3,184044.8,1,2
350,641,1,31,10,1,91510.71,0,1
1798,585,0,38,5,1,87363.56,0,4
1863,552,1,50,4,1,117505.07,1,4
3386,507,0,29,4,2,180626.68,0,2
6054,735,1,38,7,2,93478.96,0,1
5087,707,0,58,3,1,114672.64,0,4
4596,698,0,36,7,1,13387.88,0,0
935,841,1,31,2,2,173240.52,0,3
3041,688,0,33,2,1,27557.18,1,3
4559,614,1,51,3,2,5552.37,0,3
6431,511,1,48,6,1,88307.87,1,3
1813,447,1,43,2,2,33879.26,1,4
1810,738,1,35,5,2,181429.87,0,0
122,422,0,33,2,2,102655.31,0,1
2433,537,1,30,1,1,96555.42,0,1
4921,707,0,40,3,1,189366.03,0,4
5764,690,1,54,5,1,12847.61,1,2
5746,664,1,33,7,2,143433.33,0,3
5040,850,0,33,7,1,183983.82,0,2
5918,584,1,32,9,1,169137.24,0,4
6037,728,0,59,4,1,163365.85,1,2
6328,560,0,43,4,2,123181.44,1,0
4193,629,0,31,6,1,16447.6,1,4
2153,658,1,25,3,2,173948.4,0,0
2720,794,0,54,1,1,192154.66,0,4
445,790,0,41,2,1,198224.38,0,4
2471,640,1,44,7,1,67202.74,0,2
4886,652,1,37,7,2,68789.93,0,4
1634,583,0,57,3,1,147964.99,1,4
6858,775,0,32,2,2,161069.73,0,4
188,584,0,39,2,1,127749.61,0,1
3671,635,0,48,4,2,191914.37,0,3
6770,814,1,48,9,1,185791.9,0,3
1841,735,0,43,9,1,184570.04,1,0
2193,678,0,31,1,2,130446.65,0,4
4610,693,1,37,1,2,82867.55,0,3
1127,640,0,30,6,1,187632.22,0,3
1899,773,0,23,8,2,56759.79,0,2
3001,736,0,30,9,2,34180.33,0,0
1389,693,0,28,8,2,158545.25,0,1
373,496,0,41,1,2,182337.98,0,4
5514,751,0,39,3,2,84175.34,0,0
1903,528,1,39,0,1,22197.8,1,4
1843,754,0,19,9,1,189641.11,0,4
4247,568,0,26,10,2,154491.39,0,4
1914,592,0,41,2,1,90020.74,0,3
5150,558,1,25,10,2,197264.35,0,3
3072,825,1,34,9,2,31933.06,0,3
6430,677,1,28,0,2,8755.69,1,1
3209,653,1,34,5,1,52820.13,0,2
3739,593,1,35,4,1,20008.46,0,0
2730,632,0,44,3,1,34607.14,1,2
2952,601,1,35,8,1,177384.45,0,3
1072,786,0,62,8,1,165702.64,0,4
701,654,0,40,3,2,167889.1,0,0
3406,572,0,38,7,2,133122.62,0,0
4599,813,0,62,10,2,140454.14,0,4
6436,523,0,28,2,1,59938.81,0,1
3251,506,1,50,3,2,12016.79,0,4
1957,513,1,72,3,1,81251.24,0,2
2802,664,0,31,7,1,134169.85,0,2
6380,684,1,54,6,2,94888.6,0,3
1533,608,0,63,3,2,175696.16,1,4
3619,527,0,25,6,2,96758.58,0,0
220,666,1,53,5,1,128019.48,1,1
529,779,1,71,3,2,146895.36,1,4
1954,629,0,40,6,2,139356.3,0,0
2985,430,1,35,1,1,2923.61,0,2
3738,712,1,24,2,1,121232.51,0,0
5847,682,1,30,9,2,2053.42,0,3
292,634,0,41,8,1,6382.46,0,4
5099,487,0,31,1,2,158750.13,0,2
6353,808,1,47,8,1,74028.36,0,0
5124,527,0,32,7,2,44099.75,0,0
6696,637,1,50,4,1,17323.0,1,4
1589,802,1,40,5,2,175043.69,0,2
409,529,0,38,2,1,146388.85,1,2
2491,850,0,43,3,2,2465.8,0,2
5448,738,1,18,4,2,47799.15,0,0
3147,817,1,34,5,1,165562.84,0,4
404,735,1,31,3,1,72927.68,0,3
5780,619,0,41,5,1,38270.47,0,2
1167,671,1,27,5,2,120893.07,0,0
2038,581,0,31,6,2,188377.21,0,4
2044,690,1,36,10,2,55902.93,0,2
2406,579,1,56,4,1,4523.74,1,0
5872,688,0,24,3,2,102195.16,0,4
5343,599,0,28,4,2,60843.09,1,4
2144,729,1,29,5,1,25548.47,0,4
281,718,0,29,3,1,134462.29,0,4
5825,712,1,53,6,2,132702.64,0,0
4865,474,1,37,3,1,75698.44,0,2
1583,565,1,33,8,2,105642.43,0,2
4857,658,0,31,7,1,102153.75,0,3
6923,714,1,63,4,1,166677.54,0,2
1784,725,1,45,1,1,24218.65,0,1
1538,825,1,40,6,1,117122.5,0,3
3249,665,0,45,5,2,51871.95,1,4
5138,670,1,35,2,2,84321.03,0,1
3326,474,0,34,9,1,160213.27,0,3
2326,591,1,40,2,2,88695.19,0,1
92,508,0,31,7,2,6123.15,0,3
1901,695,0,36,2,2,167749.54,0,1
209,660,1,24,5,1,71638.0,0,1
5821,687,1,41,10,2,198064.52,0,3
6073,658,1,29,5,2,54914.92,0,1
3752,705,0,33,5,1,190659.17,1,4
5136,739,1,60,4,1,51637.67,0,1
2070,844,1,38,7,1,119333.38,0,0
6706,602,0,48,7,2,127095.14,0,0
5396,759,0,33,9,2,93541.14,0,1
6026,747,1,38,2,1,89289.54,0,0
5722,673,1,47,1,2,108762.16,0,2
3976,671,0,34,5,4,28238.25,1,1
3452,640,0,74,2,1,34130.43,0,0
2953,581,1,40,0,1,7926.35,1,4
6060,630,1,67,5,2,27330.27,0,2
3310,703,0,33,8,1,79997.14,0,4
6552,698,0,47,6,1,50213.81,1,3
170,742,0,43,6,1,60920.03,1,2
4470,652,0,37,4,1,197699.8,1,2
1168,644,1,37,2,2,92809.73,0,0
1197,735,1,55,2,1,163516.16,0,3
2810,777,0,58,4,1,62449.07,1,2
21,644,0,40,4,2,115800.1,1,3
6714,665,0,37,3,1,110359.68,1,2
1428,529,1,72,5,1,78695.68,0,4
2077,803,0,45,7,2,128378.04,0,4
3608,604,0,26,3,2,155248.62,0,0
1232,738,1,49,6,1,123499.27,0,4
4213,655,0,72,5,2,99920.41,0,3
6810,698,1,39,9,2,53289.49,0,1
2464,775,0,66,9,2,67622.34,0,1
320,735,1,41,7,1,11783.1,1,2
1523,766,1,41,6,2,62402.38,0,0
4927,537,1,84,8,1,186235.98,0,0
5452,599,1,25,7,1,79005.95,0,0
1822,420,0,55,4,1,144870.28,1,2
2493,674,0,32,7,1,95481.0,0,2
5827,570,0,46,3,2,820.46,0,1
4984,623,1,33,8,1,174777.98,0,3
2693,710,1,30,6,2,8991.17,0,4
3628,466,1,29,6,2,2797.27,0,0
6720,759,0,22,5,1,22303.17,0,1
1920,581,1,71,4,2,197562.08,0,2
2050,820,1,33,2,2,23067.97,0,1
5570,759,1,41,9,2,190294.12,0,4
6771,628,0,31,6,1,113167.17,1,0
18,676,1,31,3,1,124777.14,0,0
4195,591,0,33,4,1,124625.08,0,3
5249,690,0,26,5,1,49599.27,0,3
5036,624,0,62,7,2,151411.5,0,0
6672,573,0,23,2,1,122964.18,0,2
6745,694,1,60,9,1,57088.97,0,2
28,632,0,29,7,1,7820.78,0,3
5471,632,1,40,3,2,149188.41,0,4
6834,832,0,40,9,2,134638.97,0,3
1408,598,0,46,7,1,184980.23,1,0
833,430,1,36,1,2,122373.42,0,0
5505,711,0,37,8,1,80215.2,0,4
2320,582,1,26,6,1,14081.64,0,2
4926,605,1,39,3,2,199390.45,0,0
6994,657,0,37,2,2,7667.48,0,3
1830,578,1,40,6,1,74965.61,1,0
495,532,1,38,9,2,30583.95,0,4
2094,612,0,42,10,1,149682.78,0,1
1206,792,0,42,2,2,92664.09,0,1
4221,674,0,26,10,2,138423.1,0,2
5609,680,1,31,1,2,3148.2,0,4
1457,593,0,39,0,1,197933.5,0,2
3003,679,1,35,1,2,37341.17,0,4
2926,493,1,32,8,1,79577.4,0,2
4148,688,1,42,5,2,197602.29,0,4
1590,769,1,43,4,2,87537.32,0,2
38,581,1,49,10,2,41623.59,0,4
1702,465,1,41,9,1,168280.95,0,4
6191,641,0,35,4,2,125986.18,0,4
4782,731,0,43,9,1,548.52,1,1
1108,625,1,37,1,2,96088.54,0,0
3603,468,1,36,3,1,107787.42,0,3
5154,790,1,26,5,1,20510.79,0,4
2842,587,0,37,6,1,192026.02,0,2
3377,692,1,66,4,1,118188.15,0,2
731,676,0,34,4,1,189540.95,0,3
2216,571,1,41,8,1,63736.17,0,3
4581,700,0,32,3,1,95740.37,0,1
661,445,0,30,3,2,127939.19,0,3
5045,746,1,36,7,1,193438.69,0,0
611,722,0,47,2,1,90655.94,1,2
5890,596,1,36,2,2,12067.39,0,0
6643,850,0,30,8,1,54191.38,0,1
1330,597,0,46,4,2,58667.16,1,0
2641,436,1,43,5,2,35687.43,0,2
655,660,1,28,1,2,14288.93,0,0
2149,649,1,37,9,2,247.36,0,0
2861,646,1,32,8,1,78111.84,1,4
3663,560,0,31,5,1,79547.39,0,3
6381,710,1,49,10,1,193266.72,0,1
6315,513,1,40,3,1,105028.46,0,4
2335,607,0,21,0,2,116106.52,0,2
6843,757,1,57,3,1,53179.21,1,1
3751,619,1,40,9,2,140947.05,0,3
2362,612,1,24,1,1,171837.06,0,4
5142,842,1,29,8,2,123437.05,0,0
251,713,1,33,6,1,197519.66,1,2
5240,657,1,36,8,2,183058.51,1,2
1579,770,0,37,9,2,22710.72,0,2
3590,773,0,40,10,2,69303.15,0,2
2804,470,1,39,5,2,63705.9,0,3
6558,781,1,35,4,1,116429.51,0,3
1170,428,0,62,1,1,58381.77,0,2
3034,600,1,43,8,1,177378.66,1,2
1640,697,0,37,7,1,35450.53,0,0
3402,692,0,43,2,2,164621.43,0,2
4933,791,1,28,4,1,174435.48,0,1
1293,538,0,42,1,2,94047.75,0,2
5953,820,0,49,1,2,119087.25,0,2
3758,679,0,26,3,1,184800.27,0,4
6937,649,0,36,2,2,75035.48,0,3
5612,632,0,27,3,1,62703.38,0,2
1624,594,1,40,9,2,190882.69,0,3
1064,682,0,42,0,1,91981.85,1,3
5033,720,1,33,6,1,91881.29,0,3
1056,769,1,31,4,2,7118.02,0,2
5860,746,1,30,1,1,11710.4,1,3
6332,623,0,40,7,1,25904.12,0,0
6304,537,1,28,3,1,86911.49,0,0
2586,468,1,46,7,1,10958.18,0,4
6750,588,0,30,0,1,5790.9,1,3
6536,729,0,34,9,2,42855.97,0,2
694,543,1,37,3,2,78915.68,0,1
186,499,1,39,6,2,81409.0,0,4
3145,784,1,28,2,2,179252.73,0,3
3596,604,1,33,3,1,42171.13,1,3
5123,614,0,25,10,1,58965.04,0,0
4547,671,0,31,7,1,102681.32,0,3
689,587,0,35,3,1,125553.52,0,0
5078,593,1,43,10,2,53478.02,0,0
6216,453,1,29,6,1,198376.02,1,1
6851,570,1,35,6,1,105525.36,0,0
4944,655,0,45,7,1,47349.0,0,4
4438,632,1,47,3,2,178822.32,0,3
1301,681,0,37,7,1,72127.83,0,1
1591,591,1,46,4,1,163504.33,0,1
6816,779,1,27,1,2,190623.02,0,3
3988,456,0,63,1,2,140758.07,1,4
