debtor_age,debtor_gender,debtor_education_level,debtor_marital_status,debtor_number_of_dependents,debtor_asset_ownership,debtor_asset_value,debtor_occupation,debtor_yearly_income,debtor_yearly_expense,debtor_net_income,debtor_income_frequency,debtor_loan_amount,debtor_reschedule_history,debtor_delay_history,debtor_communication_channel,debtor_tenor,debtor_num_of_paid_months,debtor_num_of_unpaid_months,debtor_days_before_due_date,debtor_business_prospect_growth_potential,debtor_business_prospect_market_conditions,debtor_performance_profitability,debtor_performance_cash_flow,debtor_repayment_ability_accuracy,jan,feb,mar,apr,may,jun,jul,august,sept,oct,nov,des,debtor_aging,debtor_risk_status
40,Laki-laki,S3,Cerai Hidup,5,FALSE,0,Pegawai Negeri,69000000,46716558,22283442,12,17000000,0,0,SMS,17,2,7,-2,TRUE,1,5,TRUE,FALSE,0,0,1,0,0,1,0,1,2,0,1,0,Diragukan,Sangat Beresiko
42,Laki-laki,S3,Cerai Mati,1,TRUE,0,Pegawai Negeri,101500000,8335623,93164376,12,25000000,0,1,Field,22,4,18,8,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
51,Laki-laki,SD,Kawin,2,TRUE,150000000,Pegawai Swasta,61000000,18388393,42611606,12,15000000,2,0,E-mail,31,12,19,6,FALSE,4,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
57,Laki-laki,SMP,Cerai Hidup,1,TRUE,150000000,Pegawai Negeri,81000000,16257178,64742821,12,20000000,0,1,E-mail,24,14,10,7,FALSE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
54,Laki-laki,SMP,Kawin,3,FALSE,0,Buruh,32500000,26569703,5930297,12,8000000,2,2,E-mail,30,28,4,0,TRUE,2,5,FALSE,TRUE,0,0,1,2,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
51,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pegawai Negeri,102000000,0,102000000,12,25500000,1,2,Telpon,36,3,0,9,TRUE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
42,Laki-laki,SMP,Belum Kawin,0,TRUE,100000000,Pegawai Swasta,62000000,0,62000000,12,15500000,0,2,WhatsApp,36,0,36,6,FALSE,2,1,FALSE,TRUE,0,0,1,2,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
46,Perempuan,S1,Belum Kawin,0,TRUE,0,Profesional,134000000,0,134000000,12,33500000,2,0,Field,29,19,10,7,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
48,Laki-laki,S1,Cerai Mati,3,TRUE,400000000,Pegawai Swasta,69000000,22682188,46317811,12,17000000,1,0,Field,16,3,13,7,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
60,Laki-laki,D3,Cerai Mati,4,TRUE,400000000,Profesional,263000000,30958896,232041104,12,65500000,2,0,Field,28,14,14,-3,FALSE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
36,Perempuan,S3,Belum Kawin,0,TRUE,0,Pegawai Negeri,111000000,0,111000000,12,27500000,0,0,SMS,21,13,8,0,TRUE,5,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
31,Laki-laki,D3,Belum Kawin,0,TRUE,200000000,Pegawai Swasta,111500000,0,111500000,12,27500000,2,0,E-mail,14,7,7,1,TRUE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
25,Laki-laki,SMP,Cerai Hidup,3,TRUE,250000000,Pegawai Negeri,98000000,24098751,73901248,12,24500000,2,1,WhatsApp,14,4,10,6,FALSE,4,1,FALSE,TRUE,0,0,1,0,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
26,Laki-laki,S3,Cerai Mati,1,TRUE,0,Pengusaha,246500000,11730095,234769904,12,61500000,1,2,Telpon,29,12,17,-3,FALSE,2,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
31,Laki-laki,S3,Cerai Hidup,2,FALSE,0,Pegawai Swasta,77500000,28810586,48689413,12,19000000,1,2,Telpon,9,8,2,1,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
41,Laki-laki,D3,Belum Kawin,0,FALSE,0,Pegawai Swasta,73500000,0,73500000,12,18000000,1,1,WhatsApp,11,1,0,-3,TRUE,1,5,TRUE,TRUE,0,0,0,1,0,1,2,0,1,2,0,0,Diragukan,Sangat Beresiko
25,Perempuan,S1,Belum Kawin,0,FALSE,0,Profesional,149000000,0,149000000,12,37000000,2,2,Field,16,9,0,8,TRUE,1,5,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
27,Laki-laki,D3,Cerai Mati,3,TRUE,350000000,Pengusaha,334500000,28491449,306008550,12,83500000,0,1,Field,15,14,1,1,FALSE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
59,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,550500000,0,550500000,12,137500000,0,0,Telpon,7,1,0,3,FALSE,5,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
21,Perempuan,S3,Kawin,2,TRUE,0,Profesional,219500000,15133713,204366287,12,54500000,2,0,E-mail,14,5,9,3,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
24,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Profesional,161000000,0,161000000,12,40000000,1,0,Telpon,15,6,9,-2,TRUE,2,1,TRUE,FALSE,1,0,0,0,0,1,2,3,4,0,0,0,Diragukan,Sangat Beresiko
26,Laki-laki,S1,Belum Kawin,0,TRUE,250000000,Profesional,240000000,0,240000000,12,60000000,1,1,Field,31,11,20,1,FALSE,3,1,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
22,Laki-laki,S3,Cerai Hidup,3,FALSE,0,Pegawai Swasta,68000000,32894610,35105389,12,17000000,0,2,Field,14,9,5,-4,FALSE,3,5,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
37,Laki-laki,SD,Cerai Hidup,1,FALSE,0,Pengusaha,326500000,12289827,314210172,12,81500000,0,2,WhatsApp,24,22,2,2,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
60,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,95500000,0,95500000,12,23500000,0,0,Telpon,8,0,0,-3,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
46,Laki-laki,SD,Cerai Hidup,1,TRUE,100000000,Pegawai Negeri,98500000,17528528,80971471,12,24500000,2,2,SMS,14,3,11,2,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
59,Laki-laki,SMA,Cerai Mati,2,FALSE,0,Buruh,27500000,28843882,-1343882,12,6500000,0,0,Telpon,17,3,2,-5,FALSE,2,5,TRUE,FALSE,0,0,0,1,0,0,0,0,1,0,0,0,Kurang lancar,Beresiko
34,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pengusaha,679500000,0,679500000,12,169500000,1,0,SMS,30,4,26,10,TRUE,3,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
37,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Profesional,216500000,0,216500000,12,54000000,0,0,Telpon,12,2,10,10,TRUE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
56,Laki-laki,SMA,Cerai Hidup,1,FALSE,0,Pengusaha,657000000,5277803,651722196,12,164000000,0,0,Telpon,21,8,2,2,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Laki-laki,S3,Kawin,5,FALSE,600000000,Pengusaha,462500000,41396343,421103656,12,115500000,2,0,Telpon,24,4,8,4,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Laki-laki,SMA,Cerai Mati,3,FALSE,0,Pegawai Swasta,100500000,18366304,82133696,12,25000000,2,0,Field,12,7,4,6,TRUE,3,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
50,Perempuan,S2,Kawin,1,TRUE,350000000,Pegawai Swasta,54500000,12674935,41825064,12,13500000,2,0,E-mail,12,6,6,10,TRUE,5,1,TRUE,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
40,Laki-laki,SMA,Belum Kawin,0,TRUE,150000000,Pengusaha,632000000,0,632000000,12,158000000,0,1,E-mail,18,1,17,10,FALSE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
37,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Negeri,64000000,0,64000000,12,16000000,2,1,E-mail,16,0,16,4,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
43,Perempuan,S2,Belum Kawin,0,TRUE,0,Pegawai Swasta,106000000,0,106000000,12,26500000,0,0,SMS,24,9,15,6,FALSE,3,5,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
60,Laki-laki,S3,Cerai Mati,1,TRUE,400000000,Buruh,21500000,11410707,10089293,12,5000000,2,2,SMS,34,7,27,7,FALSE,2,1,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
26,Laki-laki,S3,Belum Kawin,0,FALSE,0,Buruh,55500000,0,55500000,12,13500000,2,2,E-mail,9,3,0,-5,FALSE,2,5,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
32,Perempuan,S1,Kawin,2,FALSE,0,Pegawai Swasta,60000000,20576382,39423617,12,15000000,0,0,Telpon,12,2,2,9,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
27,Perempuan,S2,Belum Kawin,0,TRUE,0,Profesional,146500000,0,146500000,12,36500000,1,0,WhatsApp,20,18,2,5,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
24,Perempuan,S3,Belum Kawin,0,TRUE,0,Pegawai Negeri,102000000,0,102000000,12,25500000,2,0,WhatsApp,22,21,1,7,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
36,Perempuan,S2,Belum Kawin,0,TRUE,0,Pengusaha,316500000,0,316500000,12,79000000,1,0,Telpon,18,4,14,3,TRUE,1,5,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
57,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Profesional,219500000,0,219500000,12,54500000,0,0,Field,17,12,0,7,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
39,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Negeri,92000000,0,92000000,12,23000000,1,0,Telpon,22,14,8,-1,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
20,Perempuan,S2,Kawin,3,FALSE,0,Profesional,198500000,40394581,158105419,12,49500000,1,2,E-mail,14,6,6,6,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
52,Perempuan,S2,Kawin,4,TRUE,500000000,Profesional,153000000,37325866,115674134,12,38000000,0,0,Field,9,6,3,-3,TRUE,3,1,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
45,Laki-laki,SMA,Kawin,4,TRUE,350000000,Pegawai Swasta,117500000,43508110,73991889,12,29000000,1,1,Telpon,15,11,4,6,TRUE,1,1,TRUE,TRUE,0,0,0,0,1,0,1,0,0,0,0,0,DPK,Cukup Beresiko
41,Laki-laki,S1,Cerai Hidup,1,FALSE,0,Buruh,24500000,12277337,12222663,12,6000000,1,0,Field,21,1,1,8,TRUE,5,5,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
31,Perempuan,S1,Belum Kawin,0,TRUE,0,Pengusaha,587000000,0,587000000,12,146500000,2,2,Telpon,36,22,14,1,TRUE,1,5,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
43,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Swasta,72500000,0,72500000,12,18000000,0,0,E-mail,6,5,1,9,TRUE,5,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Laki-laki,SMA,Kawin,5,FALSE,0,Pengusaha,748500000,37330058,711169941,12,187000000,1,2,E-mail,27,15,5,3,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,SD,Cerai Hidup,1,FALSE,0,Pegawai Swasta,53000000,13511202,39488797,12,13000000,0,1,E-mail,11,0,2,-3,FALSE,1,5,FALSE,TRUE,0,0,0,1,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
53,Laki-laki,S3,Cerai Hidup,2,FALSE,0,Pegawai Negeri,67500000,31532823,35967176,12,16500000,1,1,E-mail,24,4,2,0,FALSE,3,5,FALSE,TRUE,1,2,0,0,1,0,1,2,0,0,0,0,Kurang lancar,Beresiko
47,Perempuan,S1,Kawin,1,FALSE,300000000,Pengusaha,355000000,12563238,342436761,12,88500000,0,2,SMS,9,3,2,7,FALSE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
28,Laki-laki,SD,Kawin,2,FALSE,0,Pegawai Negeri,91000000,20697864,70302136,12,22500000,0,0,WhatsApp,11,11,3,-1,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
48,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,52000000,0,52000000,12,13000000,1,2,Field,8,6,0,0,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
55,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,72500000,0,72500000,12,18000000,2,2,SMS,33,17,0,-3,FALSE,2,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
58,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Swasta,107000000,0,107000000,12,26500000,1,1,SMS,30,30,0,-5,TRUE,2,1,FALSE,TRUE,0,0,0,0,0,1,2,0,0,0,0,0,DPK,Cukup Beresiko
60,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,83000000,0,83000000,12,20500000,0,0,SMS,32,9,0,5,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
56,Perempuan,S3,Kawin,2,TRUE,450000000,Pegawai Negeri,98000000,20839105,77160894,12,24500000,0,1,Field,23,17,6,-3,FALSE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
40,Laki-laki,S2,Cerai Hidup,5,FALSE,0,Pegawai Negeri,83000000,55593151,27406848,12,20500000,1,1,E-mail,17,12,7,-4,FALSE,2,5,TRUE,TRUE,0,1,2,0,0,0,0,0,1,0,1,0,Kurang lancar,Beresiko
32,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,52500000,0,52500000,12,13000000,2,1,Telpon,24,14,0,-5,FALSE,3,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
40,Laki-laki,S3,Cerai Hidup,3,TRUE,0,Pegawai Swasta,115500000,20146275,95353724,12,28500000,1,0,E-mail,22,1,21,-4,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
33,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Swasta,71000000,0,71000000,12,17500000,0,2,SMS,35,7,28,8,TRUE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
57,Laki-laki,D3,Belum Kawin,0,TRUE,200000000,Buruh,42500000,0,42500000,12,10500000,1,0,SMS,22,22,0,3,FALSE,4,1,TRUE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
46,Laki-laki,S2,Cerai Mati,2,FALSE,0,Pegawai Negeri,96000000,34869754,61130245,12,24000000,2,2,E-mail,7,5,3,6,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
48,Perempuan,S3,Belum Kawin,0,FALSE,0,Pengusaha,587000000,0,587000000,12,146500000,2,1,E-mail,7,2,0,0,TRUE,2,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
47,Perempuan,S3,Belum Kawin,0,FALSE,350000000,Pengusaha,351000000,0,351000000,12,87500000,2,2,Field,9,3,0,5,FALSE,3,1,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,SD,Belum Kawin,0,FALSE,0,Pengusaha,569500000,0,569500000,12,142000000,2,0,E-mail,35,25,0,8,FALSE,5,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
52,Perempuan,S3,Kawin,3,TRUE,0,Pengusaha,731500000,28408411,703091588,12,182500000,2,2,E-mail,17,6,11,2,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
54,Perempuan,S3,Kawin,4,FALSE,0,Pegawai Swasta,51000000,24682509,26317490,12,12500000,1,1,WhatsApp,14,12,5,-3,TRUE,1,5,FALSE,TRUE,0,0,1,0,0,0,1,2,0,0,1,2,Diragukan,Sangat Beresiko
52,Laki-laki,S1,Cerai Hidup,1,TRUE,300000000,Buruh,20000000,9630007,10369993,12,5000000,1,0,E-mail,10,0,10,-3,TRUE,2,1,FALSE,FALSE,0,0,0,1,0,0,0,0,0,1,2,0,DPK,Cukup Beresiko
29,Perempuan,S1,Belum Kawin,0,TRUE,0,Pegawai Negeri,110000000,0,110000000,12,27500000,2,0,SMS,25,9,16,0,FALSE,1,5,FALSE,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
50,Laki-laki,D3,Cerai Mati,5,FALSE,0,Buruh,45500000,50148316,-4648316,12,11000000,2,2,E-mail,30,20,9,1,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,1,0,0,0,1,2,3,Diragukan,Sangat Beresiko
60,Perempuan,S1,Belum Kawin,0,FALSE,0,Profesional,259500000,0,259500000,12,64500000,2,0,WhatsApp,19,3,0,0,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
36,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Negeri,88500000,0,88500000,12,22000000,1,0,SMS,13,2,11,-1,FALSE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
53,Laki-laki,SMA,Cerai Mati,3,FALSE,0,Pegawai Swasta,76000000,29758103,46241896,12,19000000,1,0,SMS,26,6,6,-4,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
34,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,104000000,0,104000000,12,26000000,0,2,WhatsApp,6,2,4,9,FALSE,1,1,FALSE,TRUE,0,1,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
41,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,55000000,0,55000000,12,13500000,1,1,E-mail,13,8,0,-5,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
30,Laki-laki,SMP,Cerai Mati,5,FALSE,0,Pegawai Swasta,81500000,62458431,19041568,12,20000000,2,0,E-mail,14,9,6,10,TRUE,2,5,FALSE,FALSE,1,0,0,1,0,0,1,0,0,1,0,0,Kurang lancar,Beresiko
27,Perempuan,S1,Kawin,2,FALSE,0,Pegawai Swasta,77500000,19561127,57938872,12,19000000,0,2,Field,10,1,3,1,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
45,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,79500000,0,79500000,12,19500000,1,0,Telpon,25,8,0,7,FALSE,2,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
31,Laki-laki,SD,Cerai Hidup,3,TRUE,200000000,Pegawai Swasta,98500000,32486196,66013803,12,24500000,1,2,SMS,21,20,1,-5,FALSE,3,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
48,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,73000000,0,73000000,12,18000000,2,0,SMS,35,2,0,3,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
58,Laki-laki,S2,Belum Kawin,0,TRUE,300000000,Pegawai Swasta,114500000,0,114500000,12,28500000,0,1,WhatsApp,23,15,8,0,TRUE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,1,DPK,Cukup Beresiko
53,Perempuan,S3,Belum Kawin,0,TRUE,0,Pengusaha,655000000,0,655000000,12,163500000,0,2,E-mail,12,9,3,10,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Profesional,289500000,0,289500000,12,72000000,0,1,E-mail,36,22,14,10,TRUE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
37,Perempuan,S2,Belum Kawin,0,FALSE,0,Profesional,273500000,0,273500000,12,68000000,0,0,SMS,10,0,0,-1,FALSE,2,5,FALSE,FALSE,0,0,1,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
38,Perempuan,S1,Belum Kawin,0,FALSE,0,Pegawai Negeri,68500000,0,68500000,12,17000000,0,0,SMS,23,4,0,-2,TRUE,4,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
37,Laki-laki,S1,Belum Kawin,0,FALSE,0,Profesional,253500000,0,253500000,12,63000000,1,1,SMS,11,10,0,5,FALSE,1,5,FALSE,TRUE,0,1,0,1,0,0,0,1,2,0,1,0,Diragukan,Sangat Beresiko
42,Perempuan,S2,Belum Kawin,0,TRUE,0,Pegawai Swasta,107500000,0,107500000,12,26500000,1,0,E-mail,20,18,2,6,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
40,Laki-laki,S1,Kawin,3,TRUE,0,Pegawai Swasta,107000000,36870829,70129170,12,26500000,1,0,E-mail,15,12,3,6,FALSE,2,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
38,Laki-laki,SMP,Belum Kawin,0,TRUE,100000000,Pegawai Negeri,113000000,0,113000000,12,28000000,2,1,E-mail,19,11,8,7,FALSE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
52,Laki-laki,D3,Kawin,3,FALSE,0,Pengusaha,611000000,24026456,586973543,12,152500000,0,0,Telpon,12,7,5,8,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
35,Laki-laki,S2,Cerai Mati,2,TRUE,0,Profesional,289500000,23675957,265824043,12,72000000,2,2,Telpon,22,19,3,6,TRUE,3,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
28,Laki-laki,S3,Kawin,2,TRUE,0,Pegawai Swasta,106000000,20291968,85708031,12,26500000,2,2,WhatsApp,32,12,20,0,FALSE,2,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Pegawai Negeri,106500000,0,106500000,12,26500000,2,0,Field,11,2,0,1,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
57,Laki-laki,S1,Belum Kawin,0,FALSE,250000000,Profesional,155000000,0,155000000,12,38500000,1,0,SMS,27,8,0,8,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,1,DPK,Cukup Beresiko
53,Laki-laki,D3,Kawin,4,FALSE,0,Pegawai Swasta,63000000,46039029,16960970,12,15500000,1,2,Field,35,19,6,0,FALSE,1,5,TRUE,TRUE,0,1,2,3,0,0,0,0,0,1,0,1,Kurang lancar,Beresiko
47,Perempuan,S1,Belum Kawin,0,TRUE,0,Pengusaha,656500000,0,656500000,12,164000000,2,2,Telpon,17,0,17,6,TRUE,3,5,FALSE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
20,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Swasta,103500000,0,103500000,12,25500000,1,2,Telpon,32,19,13,6,FALSE,2,1,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
52,Laki-laki,SMA,Cerai Hidup,1,TRUE,200000000,Buruh,30500000,7303559,23196441,12,7500000,0,1,E-mail,19,18,1,-3,TRUE,2,1,FALSE,TRUE,0,1,2,3,0,0,0,0,0,0,0,1,Kurang lancar,Beresiko
28,Perempuan,S2,Belum Kawin,0,TRUE,0,Pengusaha,514000000,0,514000000,12,128500000,2,1,E-mail,30,13,17,-3,TRUE,5,5,TRUE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
23,Laki-laki,S2,Belum Kawin,0,FALSE,0,Buruh,25000000,0,25000000,12,6000000,0,0,SMS,20,20,0,0,TRUE,2,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
30,Laki-laki,SMA,Cerai Hidup,2,FALSE,0,Pegawai Negeri,84000000,20786762,63213237,12,21000000,2,0,Telpon,22,13,2,8,FALSE,2,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
51,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Profesional,200500000,0,200500000,12,50000000,0,1,WhatsApp,26,6,20,0,FALSE,1,1,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
